Token_Name,txhash,timestamp,from_account,to_account,quantity
0x,0xa8bf7fff4d27cecf74324a139226bbd937587df544c6744208074db8416e7c6f,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,5906.87500000123
0x,0xa8bf7fff4d27cecf74324a139226bbd937587df544c6744208074db8416e7c6f,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x07f63d15a3843dbf0284359e4326e66a6031e2d9,5906.87500000123
0x,0x5ee646575d1ef8e17529129be81aaac34f1b75a01af5ec46c1c46a5e1a1712ae,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x5ee646575d1ef8e17529129be81aaac34f1b75a01af5ec46c1c46a5e1a1712ae,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xa77759b08468132919288ceed8cb5f97e1c69dbb,39441.5038875082
0x,0xf2cd8fd52d5be569015ce8a8a7f1f59f5a39663971011559efb756f9e2a4a91e,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xf2cd8fd52d5be569015ce8a8a7f1f59f5a39663971011559efb756f9e2a4a91e,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x1401a9ba5033026fc5a36b9a65b42a32a78649c7,39441.5038875082
0x,0x55eb8d3fb4617c8ba4b0047e742d0c46ee890d2c2b405eab66dc9409965e6c50,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,3544.12500000074
0x,0x55eb8d3fb4617c8ba4b0047e742d0c46ee890d2c2b405eab66dc9409965e6c50,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x94b7e97493cc3ded6e9221883dc76643eab08286,3544.12500000074
0x,0xf573c10c1f0916d4bff936434b1ea79af8aa9854a075213c7743631dc57cce93,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xf573c10c1f0916d4bff936434b1ea79af8aa9854a075213c7743631dc57cce93,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x321bf47fad06a910809d06a8f996f5865a312687,39441.5038875082
0x,0x95bd7a008dd0fbfe3899e5fcbc143473f4797b8c30be861f1dadb8770e9eabc3,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x95bd7a008dd0fbfe3899e5fcbc143473f4797b8c30be861f1dadb8770e9eabc3,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xdf63ba615e42aa6fc37833ea66d1f554f9523bf2,39441.5038875082
0x,0x36f158a93a35122b7494c7b2df657725660f1bdf55bab9f5552c740fe970a431,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x36f158a93a35122b7494c7b2df657725660f1bdf55bab9f5552c740fe970a431,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x77dd39776ab25f64ef0643f0b93359966ee2ac39,39441.5038875082
0x,0xb8cec50892e94cba762261f5636df9b96662ad80c821bacf3b505ab6751c6a51,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xb8cec50892e94cba762261f5636df9b96662ad80c821bacf3b505ab6751c6a51,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x000d1bd7ddb026db84610ecec497e8f619e540b0,39441.5038875082
0x,0x98161566db12272389f89b21ca116bf3788d9d539525621c077d054f0daf118f,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,29239.0312500061
0x,0x98161566db12272389f89b21ca116bf3788d9d539525621c077d054f0daf118f,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x006e97e28caa58d3357d070c9535d6cd06bd875e,29239.0312500061
0x,0x3b11b50844c8944583eab8073456527e229bdb04ef961cc28f7da20b5207c640,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,5906.87500000123
0x,0x3b11b50844c8944583eab8073456527e229bdb04ef961cc28f7da20b5207c640,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x371260051b9e0f05555a3b2a2aa3571f1883c65e,5906.87500000123
0x,0x7b42c0c4b7e8a0b55fdad7ffb54c9b7d51ccbc873543c5eaa0f7ba815a35a80e,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,34850.5625000073
0x,0x7b42c0c4b7e8a0b55fdad7ffb54c9b7d51ccbc873543c5eaa0f7ba815a35a80e,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x32fcb0900fd850511735a9a2909440ac7e913a1c,34850.5625000073
0x,0x8dfa83d4413e7522cef57d888719962e34d244649394dc0ba61a9b5d05033c9a,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,8860.31250000185
0x,0x8dfa83d4413e7522cef57d888719962e34d244649394dc0ba61a9b5d05033c9a,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xd736d651ca85e4d35dc46caf8602147e01c8ee3e,8860.31250000185
0x,0x8e8a66a2eae7b8bab57bb478ef00ad4b949c6e48e9215b577251355e9bb7dd37,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x8e8a66a2eae7b8bab57bb478ef00ad4b949c6e48e9215b577251355e9bb7dd37,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x20f629dde065254efc0729c06c65fd67170bf7bc,39441.5038875082
0x,0x5998445b2096e9c259ffd3a8ed5fa7e6e7f20f394821d5e750d54e746b05da83,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x5998445b2096e9c259ffd3a8ed5fa7e6e7f20f394821d5e750d54e746b05da83,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x0072ffb8069bdd4f791fbf9352a7226c7f46ecd9,39441.5038875082
0x,0x448b6d833194920386e8a6ed44e5f68fa63a2b70637c66566c2c2df03d906a43,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,35441.2500000074
0x,0x448b6d833194920386e8a6ed44e5f68fa63a2b70637c66566c2c2df03d906a43,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x88b164e589331db3aaec043c6d8da00e36853b34,35441.2500000074
0x,0x392c647ce83a932039724107de608d09cd17eb3ef3eb96fceed0186208979511,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,767.89375000016
0x,0x392c647ce83a932039724107de608d09cd17eb3ef3eb96fceed0186208979511,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x38602d1446fe063444b04c3ca5ecde0cba104240,767.89375000016
0x,0x8cc1def34b7fae0f7ab01835b68646d2ee7d55b4b563b7b34f37def962dcab86,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,17720.6250000037
0x,0x8cc1def34b7fae0f7ab01835b68646d2ee7d55b4b563b7b34f37def962dcab86,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xeb17c06e94035bf0e5633783744e28f36626f4d1,17720.6250000037
0x,0x802c686e8da2b17f12862fc4112974db80bae7b6cb403112bc381a2b1e0ab26b,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,30715.7500000064
0x,0x802c686e8da2b17f12862fc4112974db80bae7b6cb403112bc381a2b1e0ab26b,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x0b8a97a036bcc47707a11231362435e937f35536,30715.7500000064
0x,0x4e840ef59b9799b6c9aaa33c777595712ff52ea9fbf484bfe94004ad878c8874,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,11754.6812500025
0x,0x4e840ef59b9799b6c9aaa33c777595712ff52ea9fbf484bfe94004ad878c8874,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xb2c16ebfebe1aa9418250ffee1264bbcbf3ad48b,11754.6812500025
0x,0xa376f67d1950fe1d3109bb95b66dd384788e985828f773535393105932adec2d,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,11813.7500000025
0x,0xa376f67d1950fe1d3109bb95b66dd384788e985828f773535393105932adec2d,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xf8b1264ef021dc24530a869fbdda0e5b362b3d28,11813.7500000025
0x,0xce9c058a5f1947d38851a9c33e6edcfc1613f08b7fd74ec382d9cc6b0813ad48,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xce9c058a5f1947d38851a9c33e6edcfc1613f08b7fd74ec382d9cc6b0813ad48,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x66ab525022c5291c0c3d7a7199a38b827586f30c,39441.5038875082
0x,0xc17950dd7b565915e0362505d33dfff558f12ad01d026bade3f9325c7d7f6992,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,24218.1875000051
0x,0xc17950dd7b565915e0362505d33dfff558f12ad01d026bade3f9325c7d7f6992,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xa8458b2437677859e6d123d510f5092e81df1fb6,24218.1875000051
0x,0x8bb34b6de9531c918d163333a93e9439c3333a2a7fbac176ca5cede4572cc837,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x8bb34b6de9531c918d163333a93e9439c3333a2a7fbac176ca5cede4572cc837,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xb87a45cd615109eb1aee63d0a06f5ff5c56b9797,39441.5038875082
0x,0x960d8e05b5d8e3dc02c2e0f6c44edae4173bdfd112ef7add9e830c07454d837a,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x960d8e05b5d8e3dc02c2e0f6c44edae4173bdfd112ef7add9e830c07454d837a,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x96c489856412c45fa92e46267d810c4b3f378a1e,39441.5038875082
0x,0x4469bcdf89e782544c74e6f646d5cf6c8d80b856733cb89219a9f4a53d0e04a9,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x4469bcdf89e782544c74e6f646d5cf6c8d80b856733cb89219a9f4a53d0e04a9,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xb8d607889ac5c0f4305431373557e9d62013bf5d,39441.5038875082
0x,0x41b05b50c6e31e8c1b408d0dfcc67039ebe327e744e3b7d49bd9857dc65cc84a,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x41b05b50c6e31e8c1b408d0dfcc67039ebe327e744e3b7d49bd9857dc65cc84a,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x2aa21b6cd527d7ad5a7c1a1a29a36320a236c0b6,39441.5038875082
0x,0xcfaa78a278f0ec13db41c3ae75d2b93fe0d9e63a66307cec09444dbb89eaa05a,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,29534.3750000062
0x,0xcfaa78a278f0ec13db41c3ae75d2b93fe0d9e63a66307cec09444dbb89eaa05a,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x2dc34c37a69bb59235ebfb085cac4463e1b2b943,29534.3750000062
0x,0x8c4a1d549a3a8392157506fc143e59e3e4c5e1de36e3789cc552b8536f6fb8a4,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x8c4a1d549a3a8392157506fc143e59e3e4c5e1de36e3789cc552b8536f6fb8a4,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xf9c4698a482a9d4975f89fea3462e470442bcf81,39441.5038875082
0x,0x1977c6e3bd1b44239693815ff46a485a0b30575c8efd5893ed1a5241def4a950,2017-08-15 15:08:41,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x1977c6e3bd1b44239693815ff46a485a0b30575c8efd5893ed1a5241def4a950,2017-08-15 15:08:41,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x763ad28bc4436590fd61998561730b0f7790e955,39441.5038875082
0x,0x22ed64fd8f7642630f84bb3d157e6604b9b6dc48dab5eb0edaa01228f30cf74d,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x22ed64fd8f7642630f84bb3d157e6604b9b6dc48dab5eb0edaa01228f30cf74d,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x948187215c6b19e882b707680fc380a9167c5adc,39441.5038875082
0x,0xb773326af2aef181a76c4bb774a8d710d2877e194686ceed84f1266a8334d594,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,13113.2625000027
0x,0xb773326af2aef181a76c4bb774a8d710d2877e194686ceed84f1266a8334d594,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x45e1e66fc4219b0ea0b2d36ab8464c6205848a37,13113.2625000027
0x,0xafd847abac611780bcafd61f132badb3e4365368f3a3de154dd03216653e54ee,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,9510.06875000198
0x,0xafd847abac611780bcafd61f132badb3e4365368f3a3de154dd03216653e54ee,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x17c040c37ba7e97e0d8266ddb5ae57a78746173d,9510.06875000198
0x,0xe26f20e0f82bc26b3f2639d1ce97735509a12ac03b1f55bf8d5d3512953d4558,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xe26f20e0f82bc26b3f2639d1ce97735509a12ac03b1f55bf8d5d3512953d4558,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x03fa8f2772362cbeaf2abce1d5409a6837678555,39441.5038875082
0x,0x419d2ef094ccf98d20d8fbf9ea3623c893c43dca997b0c51bb77584214197313,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x419d2ef094ccf98d20d8fbf9ea3623c893c43dca997b0c51bb77584214197313,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x007a368cd2410e138abd7d50e135a65ff282a39c,39441.5038875082
0x,0x8c426a36a7024c8e5d7f000f4a18cfc2d8169d0bb9a070739b34d2823cbab69c,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,29534.3750000062
0x,0x8c426a36a7024c8e5d7f000f4a18cfc2d8169d0bb9a070739b34d2823cbab69c,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x0f62027fd573d2a86e829b8b7160cfe9d79c4baf,29534.3750000062
0x,0x8d20cdd00112a9b68bae3fa4e67ee760ba5f6657c05ce696457a71317014bf2e,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x8d20cdd00112a9b68bae3fa4e67ee760ba5f6657c05ce696457a71317014bf2e,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x73622c21be652090442bd3aa9cebfc4961145da4,39441.5038875082
0x,0xe35276dd9ffd9074135a9c75c48112bfeda0d154736c19da145fec60897884bb,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,35441.2500000074
0x,0xe35276dd9ffd9074135a9c75c48112bfeda0d154736c19da145fec60897884bb,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x3b665edf971aa4306358b27aa05402997525c62b,35441.2500000074
0x,0x797ac0423c9c62b10a2d4a8773a36377aa85eb0f5e71c202c210bab8ba694d91,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x797ac0423c9c62b10a2d4a8773a36377aa85eb0f5e71c202c210bab8ba694d91,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xcbf14eb109688f5e54e5a49839051086425a3938,39441.5038875082
0x,0xa1a9399543b9d3516809e8d2b478011beaf8f98f2ee260d839732aec1e9a7ba5,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xa1a9399543b9d3516809e8d2b478011beaf8f98f2ee260d839732aec1e9a7ba5,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x5a65b28ca8eb1052ebf44f20d8d181ce6fc989f5,39441.5038875082
0x,0x6e7fd98d46c9bfc20e8597890ce4177fe25f67496f1315cab17db131e27151e7,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,5671.06882866993
0x,0x6e7fd98d46c9bfc20e8597890ce4177fe25f67496f1315cab17db131e27151e7,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x9859c936f1c5e1caaef6fd9a6d674b6b3ed1ca48,5671.06882866993
0x,0xb913564c9b7fe71ff4b436f14b0ee15593e7833b8f87375558dabbb8987e0447,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,8801.24375000184
0x,0xb913564c9b7fe71ff4b436f14b0ee15593e7833b8f87375558dabbb8987e0447,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xbe84115990e0be631cae78691a57f87bfb707028,8801.24375000184
0x,0x5b74deb8d5d646ed5d5a88df3522681cdca88df56153b6a34020d50bceaa7cf7,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,29404.4237500061
0x,0x5b74deb8d5d646ed5d5a88df3522681cdca88df56153b6a34020d50bceaa7cf7,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xbb18138ff8bacd3a0295f5b6a48c3b05b35aa643,29404.4237500061
0x,0xc8e428d1b6128b6af40b93606444d6698ece61ff2bf540ca50c02e6a1a729769,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xc8e428d1b6128b6af40b93606444d6698ece61ff2bf540ca50c02e6a1a729769,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xef587316c8f0e7b616f59c074b9a72c2a8baa214,39441.5038875082
0x,0x461b02f07b0d3819d24a96156e58b3c109e95b5e7926a9f57186a673ff00b367,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,35441.2500000074
0x,0x461b02f07b0d3819d24a96156e58b3c109e95b5e7926a9f57186a673ff00b367,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xa2ea2721c065625611c069447d9c00e9416c4568,35441.2500000074
0x,0xb7ee2045dc344793e2097b097ab3688a7dfa3ff8b62157396fcc2e0327f9a3e3,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xb7ee2045dc344793e2097b097ab3688a7dfa3ff8b62157396fcc2e0327f9a3e3,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xea0d3ec866aaf5978684cb9536d8d4acc49b9fa3,39441.5038875082
0x,0x8f35fab8877ce054f60b054b5c42d693aa818e40310eb189e8f77dc638191f1d,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x8f35fab8877ce054f60b054b5c42d693aa818e40310eb189e8f77dc638191f1d,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x9c5bf9759908d17b220c83fdb5aa6df91a3e1340,39441.5038875082
0x,0x128f76b90b76979cc78e6021daf4e67a9cffb887e058f992978de7a7595c0020,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x128f76b90b76979cc78e6021daf4e67a9cffb887e058f992978de7a7595c0020,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xeacb9467a86ca8c2fc1c04eee8a8c86012ad161a,39441.5038875082
0x,0xf66f3cedd9c6545c20373ddf154318fb2c38f1e2b0d2806be3f515fb43f8f397,2017-08-15 15:08:27,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xf66f3cedd9c6545c20373ddf154318fb2c38f1e2b0d2806be3f515fb43f8f397,2017-08-15 15:08:27,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x53df02d6b58e7d6fbb1c2e7e0bd3a3405c886345,39441.5038875082
0x,0xbca0ee9b523c9a620a253d4af8511e022d3e1c39b6697f6cd2d8eb6292635204,2017-08-15 15:07:54,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xbca0ee9b523c9a620a253d4af8511e022d3e1c39b6697f6cd2d8eb6292635204,2017-08-15 15:07:54,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xb3868d1aeb675f1fe97eae0da557f9fceff37afa,39441.5038875082
0x,0xb5010fe8345baff519c62835dadc1c5398b303c1d689d0d7e204a61b499ce2c4,2017-08-15 15:07:54,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xb5010fe8345baff519c62835dadc1c5398b303c1d689d0d7e204a61b499ce2c4,2017-08-15 15:07:54,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x2d9e8cc02e467603af86f743ce3b7cee269f99de,39441.5038875082
0x,0xcd51d168fc7d1ec93dbd9288cc1c2132f0ce5fc6fa6eddecce5cc54e63693b19,2017-08-15 15:07:54,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xcd51d168fc7d1ec93dbd9288cc1c2132f0ce5fc6fa6eddecce5cc54e63693b19,2017-08-15 15:07:54,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x7913af0d72ddb2bb4888f22f063c9b02a315b82c,39441.5038875082
0x,0xe1ba296f3c969717cfc605ada0687aea79ea8126b1d69736285d26884b190ade,2017-08-15 15:07:54,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xe1ba296f3c969717cfc605ada0687aea79ea8126b1d69736285d26884b190ade,2017-08-15 15:07:54,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xa8851019cccf0c261e32afde18635eddad71cc60,39441.5038875082
0x,0xf5b2586ab96c2e7c42f944712c480d04ab6a9fc8d4a06d38c47263dc4efa2b79,2017-08-15 15:07:54,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xf5b2586ab96c2e7c42f944712c480d04ab6a9fc8d4a06d38c47263dc4efa2b79,2017-08-15 15:07:54,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0xf45650f0dc7709a394fc6ff0af291adf0e7ed8f1,39441.5038875082
0x,0xe90fc7c994edfb77ddfc2cd400e5d517b9762b80239511659f5b5cad506375a8,2017-08-15 15:07:54,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0xe90fc7c994edfb77ddfc2cd400e5d517b9762b80239511659f5b5cad506375a8,2017-08-15 15:07:54,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x2576f5ef8309dbb23c39be29d62273b4c917d783,39441.5038875082
0x,0x678ef3625981aa54bbb60b8043c17470fbb60326a63e3d7dc947da2621326600,2017-08-15 15:07:54,0x7f33036d984f67a864c7f413012c31329d4193a2,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,39441.5038875082
0x,0x678ef3625981aa54bbb60b8043c17470fbb60326a63e3d7dc947da2621326600,2017-08-15 15:07:54,0xd4fd252d7d2c9479a8d616f510eac6243b5dddf9,0x00ffc8ae69beca95119855cc84f93418e8347be0,39441.5038875082
